Region,Segment,Sub-segment,Sub-segment 1,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Rest of Europe,By Power Rating,Less than 250 W,Less than 250 W,204620.0,199143.0,213232.0,228865.0,246857.0,266519.0,288269.0,312281.0,338629.0,367406.0,398769.0,433497.0,472404.0
Rest of Europe,By Power Rating,250 W - 500 W,250 W - 500 W,144477.0,141652.0,152798.0,165215.0,179524.0,195259.0,212759.0,232189.0,253645.0,277240.0,303136.0,331977.0,364453.0
Rest of Europe,By Power Rating,More than 500 W,More than 500 W,59204.0,57134.0,60650.0,64523.0,68968.0,73775.0,79042.0,84800.0,91045.0,97782.0,105029.0,112964.0,121764.0
Rest of Europe,By Provider,Direct Sales through OEM,Direct Sales through OEM,61286.0,58714.0,61886.0,65385.0,69424.0,73782.0,78556.0,83771.0,89420.0,95503.0,102036.0,109189.0,117130.0
Rest of Europe,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,127349.0,124425.0,133747.0,144114.0,156050.0,169137.0,183655.0,199730.0,217427.0,236826.0,258046.0,281614.0,308088.0
Rest of Europe,By Provider,Retailers,Retailers,73106.0,70523.0,74846.0,79626.0,85129.0,91099.0,97665.0,104868.0,112714.0,121215.0,130403.0,140510.0,151772.0
Rest of Europe,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,146559.0,144269.0,156200.0,169478.0,184747.0,201534.0,220194.0,240901.0,263758.0,288884.0,316449.0,347124.0,381631.0
Rest of Europe,By End User,Residential,Residential,225831.0,221350.0,238694.0,258015.0,280278.0,304753.0,331967.0,362176.0,395526.0,432189.0,472418.0,517211.0,567639.0
Rest of Europe,By End User,Commercial and Industrial,Commercial and Industrial,126349.0,122758.0,131218.0,140599.0,151394.0,163174.0,176190.0,190541.0,206266.0,223413.0,242072.0,262706.0,285796.0
Rest of Europe,By End User,Utility-scale,Utility-scale,56121.0,53823.0,56766.0,59988.0,63677.0,67626.0,71913.0,76553.0,81528.0,86825.0,92444.0,98522.0,105186.0
Asia Pacific,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,4513276.0,4464218.0,4860477.0,5307281.0,5826816.0,6406776.0,7061180.0,7799092.0,8627842.0,9555967.0,10594551.0,11772607.0,13122977.0
Asia Pacific,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,2813937.0,2828583.0,3129136.0,3471061.0,3870711.0,4322098.0,4836776.0,5423456.0,6090023.0,6845558.0,7701379.0,8682525.0,9818163.0
Asia Pacific,By Power Rating,Less than 250 W,Less than 250 W,3822100.0,3803193.0,4165582.0,4575766.0,5053811.0,5590162.0,6198126.0,6886946.0,7664534.0,8540049.0,9525151.0,10647975.0,11940797.0
Asia Pacific,By Power Rating,250 W - 500 W,250 W - 500 W,2476453.0,2477850.0,2728911.0,3014068.0,3347127.0,3722457.0,4149595.0,4635533.0,5186495.0,5809665.0,6514067.0,7320216.0,8251889.0
Asia Pacific,By Power Rating,More than 500 W,More than 500 W,1028660.0,1011759.0,1095119.0,1188508.0,1296588.0,1416255.0,1550235.0,1700068.0,1866837.0,2051810.0,2256711.0,2486940.0,2748454.0
Asia Pacific,By Provider,Direct Sales through OEM,Direct Sales through OEM,1200610.0,1180844.0,1278406.0,1388070.0,1515397.0,1656905.0,1815958.0,1994575.0,2194292.0,2416913.0,2664844.0,2944922.0,3264784.0
Asia Pacific,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,2195824.0,2184922.0,2393000.0,2628438.0,2902731.0,3210351.0,3558892.0,3953603.0,4398950.0,4900105.0,5463648.0,6105589.0,6844266.0
Asia Pacific,By Provider,Retailers,Retailers,1435539.0,1419632.0,1545327.0,1687051.0,1851851.0,2035809.0,2243375.0,2477424.0,2740281.0,3034654.0,3364061.0,3737717.0,4166047.0
Asia Pacific,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,2495240.0,2507404.0,2772879.0,3074782.0,3427547.0,3825809.0,4279731.0,4796946.0,5384343.0,6049853.0,6803375.0,7666904.0,8666042.0
Asia Pacific,By End User,Residential,Residential,3875867.0,3894263.0,4306821.0,4776873.0,5327123.0,5949591.0,6660514.0,7472301.0,8396337.0,9445770.0,10636980.0,12005492.0,13592830.0
Asia Pacific,By End User,Commercial and Industrial,Commercial and Industrial,2370735.0,2343298.0,2549499.0,2781917.0,3052120.0,3353588.0,3693586.0,4076772.0,4506883.0,4988273.0,5526611.0,6136895.0,6836071.0
Asia Pacific,By End User,Utility-scale,Utility-scale,1080610.0,1055241.0,1133293.0,1219551.0,1318283.0,1425695.0,1543857.0,1673474.0,1814645.0,1967482.0,2132338.0,2312744.0,2512238.0
Global,By Region,Asia Pacific,China,3835063.0,3847589.0,4248939.0,4705738.0,5240067.0,5843735.0,6532347.0,7317666.0,8210371.0,9222799.0,10370352.0,11686968.0,13212199.0
Global,By Region,Asia Pacific,India,928358.0,919470.0,1002388.0,1095946.0,1204771.0,1326369.0,1463691.0,1618672.0,1792897.0,1988206.0,2206980.0,2455347.0,2740263.0
Global,By Region,Asia Pacific,Japan,1236834.0,1221546.0,1327957.0,1447818.0,1587104.0,1742375.0,1917356.0,2114407.0,2335400.0,2582519.0,2858623.0,3171375.0,3529420.0
Global,By Region,Asia Pacific,South Korea,236669.0,232754.0,251959.0,273538.0,298584.0,326408.0,357668.0,392757.0,431971.0,475658.0,524283.0,579182.0,641842.0
Global,By Region,Asia Pacific,ASEAN,389808.0,382080.0,412224.0,446034.0,485249.0,528696.0,577394.0,631921.0,692693.0,760201.0,835115.0,919480.0,1015554.0
Global,By Region,Asia Pacific,Australia,526827.0,515229.0,554636.0,598786.0,649975.0,706589.0,769949.0,840778.0,919576.0,1006941.0,1103700.0,1212483.0,1336180.0
Global,By Region,Asia Pacific,Rest of Asia Pacific,173655.0,174134.0,191509.0,210481.0,231776.0,254702.0,279551.0,306347.0,334958.0,365201.0,396876.0,430297.0,465681.0
China,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,2391545.0,2384960.0,2617938.0,2881994.0,3189984.0,3536133.0,3929105.0,4375054.0,4879328.0,5448116.0,6089245.0,6821159.0,7665100.0
China,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,1443518.0,1462629.0,1631001.0,1823745.0,2050083.0,2307602.0,2603242.0,2942612.0,3331044.0,3774683.0,4281107.0,4865809.0,5547099.0
China,By Power Rating,Less than 250 W,Less than 250 W,2024146.0,2030960.0,2243038.0,2484434.0,2766814.0,3085866.0,3449842.0,3864968.0,4336902.0,4872176.0,5478948.0,6175170.0,6981771.0
China,By Power Rating,250 W - 500 W,250 W - 500 W,1277843.0,1287914.0,1428801.0,1589689.0,1778339.0,1992331.0,2237347.0,2517850.0,2838005.0,3202627.0,3617681.0,4095734.0,4651555.0
China,By Power Rating,More than 500 W,More than 500 W,533074.0,528714.0,577099.0,631615.0,694914.0,765539.0,845158.0,934848.0,1035464.0,1147996.0,1273724.0,1416064.0,1578872.0
China,By Provider,Direct Sales through OEM,Direct Sales through OEM,644291.0,639026.0,697639.0,763834.0,840869.0,927049.0,1024477.0,1134556.0,1258453.0,1397518.0,1553491.0,1730764.0,1934335.0
China,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,1135179.0,1137520.0,1254669.0,1387890.0,1543628.0,1719392.0,1919695.0,2147900.0,2407037.0,2700606.0,3032987.0,3413952.0,3854865.0
China,By Provider,Retailers,Retailers,770848.0,768493.0,843310.0,928089.0,1026961.0,1138054.0,1264145.0,1407199.0,1568921.0,1751283.0,1956782.0,2191321.0,2461697.0
China,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,1284746.0,1302550.0,1453320.0,1625925.0,1828608.0,2059239.0,2324030.0,2628010.0,2975960.0,3373391.0,3827092.0,4350930.0,4961301.0
China,By End User,Residential,Residential,2000752.0,2026758.0,2259883.0,2527119.0,2841365.0,3199434.0,3611139.0,4084509.0,4627245.0,5248253.0,5958513.0,6780139.0,7739345.0
China,By End User,Commercial and Industrial,Commercial and Industrial,1257134.0,1253168.0,1375031.0,1513113.0,1674141.0,1855058.0,2060382.0,2293309.0,2556610.0,2853487.0,3188000.0,3569753.0,4009803.0
China,By End User,Utility-scale,Utility-scale,577177.0,567663.0,614024.0,665506.0,724560.0,789244.0,860826.0,939847.0,1026517.0,1121058.0,1223839.0,1337075.0,1463051.0
India,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,567784.0,558074.0,603777.0,655114.0,714692.0,780846.0,855140.0,938499.0,1031613.0,1135297.0,1250643.0,1380812.0,1529329.0
India,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,360574.0,361396.0,398611.0,440832.0,490079.0,545523.0,608551.0,680173.0,761284.0,852909.0,956337.0,1074535.0,1210935.0
India,By Power Rating,Less than 250 W,Less than 250 W,480991.0,475386.0,517167.0,564250.0,618976.0,680018.0,748846.0,826398.0,913424.0,1010801.0,1119669.0,1243058.0,1384388.0
India,By Power Rating,250 W - 500 W,250 W - 500 W,316300.0,316060.0,347629.0,383458.0,425286.0,472377.0,525923.0,586786.0,655728.0,733632.0,821605.0,922202.0,1038373.0
India,By Power Rating,More than 500 W,More than 500 W,131067.0,128025.0,137592.0,148239.0,160509.0,173974.0,188922.0,205488.0,223744.0,243773.0,265705.0,290087.0,317502.0
India,By Provider,Direct Sales through OEM,Direct Sales through OEM,149921.0,146556.0,157695.0,170172.0,184638.0,200631.0,218525.0,238521.0,260760.0,285406.0,312693.0,343360.0,378222.0
India,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,280162.0,278423.0,304563.0,334122.0,368548.0,407125.0,450803.0,500231.0,555957.0,618616.0,689021.0,769168.0,861340.0
India,By Provider,Retailers,Retailers,179190.0,176285.0,190895.0,207314.0,226373.0,247551.0,271350.0,298071.0,327942.0,361230.0,398291.0,440145.0,487928.0
India,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,319085.0,318206.0,349235.0,384338.0,425212.0,471062.0,523013.0,581848.0,648238.0,722954.0,806975.0,902674.0,1012774.0
India,By End User,Residential,Residential,494924.0,496069.0,547293.0,605556.0,673674.0,750569.0,838216.0,938093.0,1051533.0,1180075.0,1325644.0,1492526.0,1685707.0
India,By End User,Commercial and Industrial,Commercial and Industrial,298121.0,292019.0,314851.0,340452.0,370141.0,403017.0,439850.0,481072.0,526990.0,577970.0,634510.0,698151.0,770593.0
India,By End User,Utility-scale,Utility-scale,135312.0,131383.0,140243.0,149939.0,160956.0,172784.0,185625.0,199507.0,214373.0,230161.0,246826.0,264670.0,283964.0
Japan,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,763868.0,749900.0,810334.0,878174.0,956882.0,1044193.0,1142164.0,1251989.0,1374547.0,1510874.0,1662371.0,1833180.0,2027903.0
Japan,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,472965.0,471646.0,517623.0,569644.0,630222.0,698182.0,775192.0,862418.0,960853.0,1071645.0,1196252.0,1338195.0,1501517.0
Japan,By Power Rating,Less than 250 W,Less than 250 W,646808.0,638877.0,694600.0,757370.0,830315.0,911638.0,1003292.0,1106513.0,1222285.0,1351756.0,1496425.0,1660310.0,1847942.0
Japan,By Power Rating,250 W - 500 W,250 W - 500 W,416757.0,413499.0,451587.0,494612.0,544690.0,600729.0,664099.0,735719.0,816353.0,906888.0,1008463.0,1123942.0,1256588.0
Japan,By Power Rating,More than 500 W,More than 500 W,173269.0,169170.0,181770.0,195836.0,212099.0,230007.0,249965.0,272175.0,296762.0,323876.0,353735.0,387123.0,424890.0
Japan,By Provider,Direct Sales through OEM,Direct Sales through OEM,203763.0,198950.0,213815.0,230457.0,249748.0,271055.0,294876.0,321474.0,351026.0,383745.0,419929.0,460562.0,506715.0
Japan,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,369678.0,364671.0,395962.0,431184.0,472098.0,517663.0,568966.0,626687.0,691357.0,763595.0,844219.0,935458.0,1039821.0
Japan,By Provider,Retailers,Retailers,243667.0,239140.0,258334.0,279876.0,304869.0,332586.0,363681.0,398531.0,437411.0,480648.0,528684.0,582830.0,644545.0
Japan,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,419725.0,418786.0,459846.0,506301.0,560390.0,621070.0,689832.0,767714.0,855606.0,954531.0,1065791.0,1192526.0,1338339.0
Japan,By End User,Residential,Residential,652317.0,649859.0,712616.0,783696.0,866565.0,959620.0,1065179.0,1184869.0,1320094.0,1472480.0,1644086.0,1839829.0,2065357.0
Japan,By End User,Commercial and Industrial,Commercial and Industrial,401307.0,393414.0,424521.0,459412.0,499883.0,544727.0,594996.0,651290.0,714038.0,783751.0,861124.0,948267.0,1047516.0
Japan,By End User,Utility-scale,Utility-scale,183209.0,178272.0,190820.0,204709.0,220656.0,238028.0,257181.0,278248.0,301267.0,326289.0,353412.0,383279.0,416547.0
South Korea,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,136937.0,133648.0,143576.0,154688.0,167569.0,181791.0,197688.0,215432.0,235140.0,256953.0,281068.0,308140.0,338881.0
South Korea,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,99732.0,99106.0,108383.0,118850.0,131016.0,144617.0,159981.0,177325.0,196831.0,218705.0,243215.0,271042.0,302961.0
South Korea,By Power Rating,Less than 250 W,Less than 250 W,116313.0,114149.0,123308.0,133588.0,145513.0,158739.0,173576.0,190204.0,208756.0,229385.0,252304.0,278137.0,307581.0
South Korea,By Power Rating,250 W - 500 W,250 W - 500 W,85522.0,84856.0,92676.0,101508.0,111789.0,123294.0,136304.0,151008.0,167563.0,186152.0,207008.0,230719.0,257955.0
South Korea,By Power Rating,More than 500 W,More than 500 W,34833.0,33749.0,35975.0,38442.0,41282.0,44376.0,47788.0,51545.0,55652.0,60121.0,64972.0,70325.0,76305.0
South Korea,By Provider,Direct Sales through OEM,Direct Sales through OEM,33984.0,32987.0,35244.0,37766.0,40688.0,43901.0,47480.0,51460.0,55862.0,60712.0,66049.0,72016.0,78770.0
South Korea,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,75185.0,74193.0,80588.0,87787.0,96151.0,105469.0,115962.0,127772.0,141007.0,155795.0,172306.0,190995.0,212378.0
South Korea,By Provider,Retailers,Retailers,40487.0,39550.0,42527.0,45859.0,49723.0,53992.0,58767.0,64100.0,70027.0,76593.0,83857.0,92017.0,101289.0
South Korea,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,87013.0,86024.0,93600.0,102126.0,112022.0,123046.0,135459.0,149425.0,165075.0,182558.0,202072.0,224153.0,249405.0
South Korea,By End User,Residential,Residential,133604.0,132839.0,145382.0,159569.0,176096.0,194623.0,215608.0,239365.0,266159.0,296301.0,330184.0,368770.0,413162.0
South Korea,By End User,Commercial and Industrial,Commercial and Industrial,71658.0,69627.0,74468.0,79875.0,86143.0,93040.0,100727.0,109281.0,118750.0,129191.0,140689.0,153555.0,168126.0
South Korea,By End User,Utility-scale,Utility-scale,31407.0,30288.0,32110.0,34094.0,36346.0,38745.0,41333.0,44111.0,47062.0,50166.0,53411.0,56857.0,60554.0
ASEAN,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,232559.0,226399.0,242600.0,260712.0,281705.0,304841.0,330655.0,359421.0,391307.0,426522.0,465368.0,508896.0,558248.0
ASEAN,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,157248.0,155681.0,169625.0,185322.0,203544.0,223855.0,246738.0,272501.0,301386.0,333678.0,369747.0,410584.0,457307.0
ASEAN,By Power Rating,Less than 250 W,Less than 250 W,197241.0,193060.0,208000.0,224745.0,244162.0,265650.0,289713.0,316629.0,346593.0,379838.0,416686.0,458138.0,505299.0
ASEAN,By Power Rating,250 W - 500 W,250 W - 500 W,136470.0,134567.0,146055.0,158982.0,173998.0,190714.0,209530.0,230694.0,254396.0,280864.0,310394.0,343801.0,382002.0
ASEAN,By Power Rating,More than 500 W,More than 500 W,56097.0,54453.0,58169.0,62307.0,67090.0,72332.0,78151.0,84599.0,91703.0,99498.0,108036.0,117542.0,128253.0
ASEAN,By Provider,Direct Sales through OEM,Direct Sales through OEM,59779.0,57598.0,61085.0,64972.0,69483.0,74417.0,79890.0,85948.0,92612.0,99909.0,107889.0,116769.0,126777.0
ASEAN,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,120454.0,118361.0,128019.0,138865.0,151451.0,165424.0,181113.0,198712.0,218367.0,240248.0,264583.0,292040.0,323360.0
ASEAN,By Provider,Retailers,Retailers,71351.0,69223.0,73922.0,79170.0,85252.0,91937.0,99381.0,107657.0,116807.0,126883.0,137965.0,150353.0,164369.0
ASEAN,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,138224.0,136898.0,149198.0,163028.0,179063.0,196918.0,217010.0,239604.0,264907.0,293161.0,324678.0,360318.0,401047.0
ASEAN,By End User,Residential,Residential,213377.0,210548.0,228682.0,249096.0,272811.0,299229.0,328981.0,362461.0,399981.0,441902.0,488703.0,541677.0,602284.0
ASEAN,By End User,Commercial and Industrial,Commercial and Industrial,121927.0,119258.0,128397.0,138636.0,150508.0,163640.0,178337.0,194769.0,213052.0,233324.0,255779.0,281027.0,309738.0
ASEAN,By End User,Utility-scale,Utility-scale,54504.0,52273.0,55145.0,58302.0,61929.0,65827.0,70076.0,74691.0,79661.0,84974.0,90634.0,96776.0,103531.0
Australia,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,320627.0,311687.0,333513.0,357901.0,386166.0,417283.0,451973.0,490589.0,533348.0,580515.0,632480.0,690650.0,756543.0
Australia,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,206200.0,203542.0,221123.0,240885.0,263809.0,289306.0,317976.0,350189.0,386228.0,426426.0,471220.0,521833.0,579637.0
Australia,By Power Rating,Less than 250 W,Less than 250 W,271677.0,265723.0,286075.0,308878.0,335318.0,364561.0,397290.0,433881.0,474592.0,519733.0,569732.0,625949.0,689877.0
Australia,By Power Rating,250 W - 500 W,250 W - 500 W,180484.0,177322.0,191763.0,207980.0,226798.0,247687.0,271138.0,297443.0,326816.0,359511.0,395870.0,436888.0,483674.0
Australia,By Power Rating,More than 500 W,More than 500 W,74666.0,72183.0,76798.0,81928.0,87860.0,94342.0,101520.0,109454.0,118168.0,127696.0,138097.0,149645.0,162628.0
Australia,By Provider,Direct Sales through OEM,Direct Sales through OEM,84220.0,81427.0,86656.0,92488.0,99250.0,106664.0,114904.0,124044.0,134123.0,145191.0,157328.0,170865.0,186150.0
Australia,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,159748.0,156044.0,167777.0,180915.0,196146.0,212975.0,231794.0,252813.0,276175.0,302050.0,330677.0,362834.0,399370.0
Australia,By Provider,Retailers,Retailers,100636.0,97800.0,104617.0,112234.0,121061.0,130776.0,141605.0,153657.0,166999.0,181713.0,197920.0,216057.0,236599.0
Australia,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,182222.0,179957.0,195585.0,213150.0,233519.0,256174.0,281646.0,310264.0,342279.0,377987.0,417774.0,462727.0,514061.0
Australia,By End User,Residential,Residential,282365.0,278827.0,303065.0,330363.0,362084.0,397440.0,437279.0,482137.0,532438.0,588678.0,651504.0,722660.0,804111.0
Australia,By End User,Commercial and Industrial,Commercial and Industrial,168300.0,163541.0,174923.0,187638.0,202376.0,218595.0,236672.0,256790.0,279059.0,303615.0,330660.0,360926.0,395202.0
Australia,By End User,Utility-scale,Utility-scale,76162.0,72860.0,76648.0,80785.0,85516.0,90554.0,95998.0,101851.0,108079.0,114648.0,121535.0,128896.0,136867.0
Rest of Asia Pacific,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,99956.0,99550.0,108738.0,118698.0,129818.0,141689.0,154455.0,168109.0,182559.0,197689.0,213375.0,229770.0,246973.0
Rest of Asia Pacific,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,73699.0,74584.0,82770.0,91783.0,101958.0,113013.0,125096.0,138238.0,152398.0,167512.0,183501.0,200527.0,218708.0
Rest of Asia Pacific,By Power Rating,Less than 250 W,Less than 250 W,84924.0,85038.0,93393.0,102501.0,112713.0,123689.0,135566.0,148353.0,161981.0,176359.0,191387.0,207213.0,223938.0
Rest of Asia Pacific,By Power Rating,250 W - 500 W,250 W - 500 W,63078.0,63631.0,70400.0,77839.0,86228.0,95326.0,105254.0,116035.0,127633.0,139992.0,153047.0,166930.0,181741.0
Rest of Asia Pacific,By Power Rating,More than 500 W,More than 500 W,25654.0,25464.0,27716.0,30141.0,32834.0,35687.0,38731.0,41959.0,45344.0,48850.0,52443.0,56154.0,60001.0
Rest of Asia Pacific,By Provider,Direct Sales through OEM,Direct Sales through OEM,24653.0,24300.0,26271.0,28382.0,30723.0,33188.0,35806.0,38571.0,41457.0,44432.0,47464.0,50586.0,53816.0
Rest of Asia Pacific,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,55418.0,55710.0,61422.0,67675.0,74708.0,82303.0,90559.0,99487.0,109051.0,119194.0,129856.0,141143.0,153132.0
Rest of Asia Pacific,By Provider,Retailers,Retailers,29360.0,29141.0,31722.0,34509.0,37612.0,40911.0,44445.0,48208.0,52173.0,56303.0,60562.0,64993.0,69620.0
Rest of Asia Pacific,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,64224.0,64983.0,72095.0,79914.0,88732.0,98300.0,108741.0,120080.0,132277.0,145272.0,158993.0,173575.0,189114.0
Rest of Asia Pacific,By End User,Residential,Residential,98527.0,99362.0,109899.0,121475.0,134527.0,148677.0,164112.0,180868.0,198887.0,218080.0,238346.0,259890.0,282865.0
Rest of Asia Pacific,By End User,Commercial and Industrial,Commercial and Industrial,52289.0,52271.0,57308.0,62790.0,68928.0,75512.0,82622.0,90261.0,98384.0,106935.0,115850.0,125216.0,135093.0
Rest of Asia Pacific,By End User,Utility-scale,Utility-scale,22839.0,22501.0,24302.0,26216.0,28320.0,30514.0,32817.0,35218.0,37686.0,40186.0,42680.0,45191.0,47724.0
Middle East & Africa,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,439609.0,423948.0,448964.0,475672.0,505432.0,536419.0,569043.0,603119.0,638177.0,673697.0,709167.0,745018.0,781433.0
Middle East & Africa,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,299919.0,293936.0,316288.0,340440.0,367442.0,396058.0,426640.0,459113.0,493168.0,528439.0,564544.0,601832.0,640478.0
Middle East & Africa,By Power Rating,Less than 250 W,Less than 250 W,372911.0,361694.0,385241.0,410510.0,438708.0,468291.0,499641.0,532623.0,566846.0,601861.0,637223.0,673322.0,710336.0
Middle East & Africa,By Power Rating,250 W - 500 W,250 W - 500 W,259902.0,253722.0,271991.0,291704.0,313750.0,337060.0,361930.0,388287.0,415870.0,444366.0,473456.0,503438.0,534459.0
Middle East & Africa,By Power Rating,More than 500 W,More than 500 W,106714.0,102468.0,108020.0,113898.0,120416.0,127125.0,134112.0,141321.0,148630.0,155910.0,163032.0,170090.0,177116.0
Middle East & Africa,By Provider,Direct Sales through OEM,Direct Sales through OEM,112546.0,107678.0,113135.0,118927.0,125383.0,132040.0,138992.0,146187.0,153507.0,160824.0,168017.0,175190.0,182386.0
Middle East & Africa,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,229288.0,222799.0,237732.0,253774.0,271678.0,290493.0,310460.0,331499.0,353367.0,375788.0,398483.0,421694.0,445533.0
Middle East & Africa,By Provider,Retailers,Retailers,134304.0,129281.0,136661.0,144531.0,153302.0,162418.0,172001.0,181994.0,192253.0,202622.0,212948.0,223360.0,233915.0
Middle East & Africa,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,263389.0,258126.0,277725.0,298881.0,322511.0,347525.0,374230.0,402552.0,432219.0,462902.0,494263.0,526606.0,560077.0
Middle East & Africa,By End User,Residential,Residential,406327.0,397516.0,427068.0,459039.0,494849.0,532837.0,573492.0,616722.0,662131.0,709244.0,757568.0,807594.0,859577.0
Middle East & Africa,By End User,Commercial and Industrial,Commercial and Industrial,230428.0,222384.0,235677.0,249873.0,265689.0,282166.0,299522.0,317658.0,336329.0,355259.0,374177.0,393310.0,412753.0
Middle East & Africa,By End User,Utility-scale,Utility-scale,102773.0,97984.0,102507.0,107200.0,112337.0,117473.0,122670.0,127851.0,132885.0,137633.0,141966.0,145946.0,149581.0
Global,By Region,Middle East & Africa,GCC,319402.0,312411.0,335555.0,360577.0,388586.0,418275.0,450022.0,483748.0,519139.0,555815.0,593384.0,632226.0,672533.0
Global,By Region,Middle East & Africa,South Africa,52647.0,51224.0,54729.0,58501.0,62714.0,67150.0,71867.0,76846.0,82034.0,87368.0,92783.0,98336.0,104055.0
Global,By Region,Middle East & Africa,Rest of Middle East & Africa,367479.0,354250.0,374968.0,397035.0,421574.0,447052.0,473795.0,501637.0,530172.0,558953.0,587544.0,616288.0,645323.0
GCC,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,189597.0,184334.0,196803.0,210209.0,225179.0,240928.0,257659.0,275307.0,293676.0,312537.0,331660.0,351250.0,371402.0
GCC,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,129805.0,128076.0,138753.0,150368.0,163408.0,177347.0,192362.0,208441.0,225463.0,243278.0,261724.0,280976.0,301131.0
GCC,By Power Rating,Less than 250 W,Less than 250 W,160842.0,157337.0,169010.0,181631.0,195760.0,210737.0,226755.0,243773.0,261634.0,280145.0,299111.0,318722.0,339076.0
GCC,By Power Rating,250 W - 500 W,250 W - 500 W,112421.0,110466.0,119195.0,128673.0,139306.0,150639.0,162818.0,175825.0,189556.0,203882.0,218664.0,234049.0,250115.0
GCC,By Power Rating,More than 500 W,More than 500 W,46139.0,44608.0,47350.0,50273.0,53521.0,56899.0,60449.0,64150.0,67949.0,71788.0,75609.0,79455.0,83342.0
GCC,By Provider,Direct Sales through OEM,Direct Sales through OEM,48462.0,46861.0,49759.0,52859.0,56316.0,59928.0,63741.0,67737.0,71864.0,76064.0,80280.0,84560.0,88925.0
GCC,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,99160.0,96873.0,103925.0,111540.0,120060.0,129078.0,138708.0,148925.0,159628.0,170701.0,182020.0,193702.0,205804.0
GCC,By Provider,Retailers,Retailers,57826.0,56204.0,59988.0,64055.0,68596.0,73371.0,78443.0,83790.0,89354.0,95064.0,100850.0,106775.0,112866.0
GCC,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,113954.0,112473.0,121884.0,132122.0,143614.0,155898.0,169129.0,183296.0,198293.0,213986.0,230234.0,247190.0,264937.0
GCC,By End User,Residential,Residential,175750.0,173570.0,188237.0,204235.0,222235.0,241535.0,262388.0,284788.0,308588.0,333594.0,359597.0,386852.0,415507.0
GCC,By End User,Commercial and Industrial,Commercial and Industrial,99372.0,96575.0,103065.0,110042.0,117831.0,126022.0,134719.0,143888.0,153427.0,163215.0,173132.0,183284.0,193722.0
GCC,By End User,Utility-scale,Utility-scale,44281.0,42266.0,44253.0,46299.0,48520.0,50718.0,52915.0,55071.0,57124.0,59006.0,60655.0,62090.0,63304.0
South Africa,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,29672.0,28650.0,30378.0,32225.0,34283.0,36429.0,38692.0,41058.0,43497.0,45973.0,48451.0,50961.0,53515.0
South Africa,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,22975.0,22573.0,24351.0,26276.0,28431.0,30721.0,33175.0,35788.0,38537.0,41395.0,44331.0,47375.0,50540.0
South Africa,By Power Rating,Less than 250 W,Less than 250 W,25236.0,24502.0,26124.0,27866.0,29810.0,31851.0,34017.0,36298.0,38667.0,41095.0,43550.0,46059.0,48636.0
